1752703501.655185,0
1752703501.768987,0
1752703501.875874,11
1752703501.982255,14
1752703502.089817,17
1752703502.197095,17
1752703502.304127,17
1752703502.413633,17
1752703502.520082,17
1752703502.628191,19
1752703502.735520,19
1752703502.845951,18
1752703502.954112,16
1752703503.062083,16
1752703503.169485,15
1752703503.276574,20
1752703503.389143,17
1752703503.502148,17
1752703503.623379,16
1752703503.736376,15
1752703503.848249,20
1752703503.960654,19
1752703504.072600,19
1752703504.184922,17
1752703504.297520,17
1752703504.405310,16
1752703504.512918,15
1752703504.620813,12
1752703504.727469,14
1752703504.834784,13
1752703504.955090,15
1752703505.063205,14
1752703505.170597,13
1752703505.278767,14
1752703505.384883,13
1752703505.492107,10
1752703505.600419,8
1752703505.719556,6
1752703505.835172,6
1752703505.945605,6
1752703506.057076,6
1752703506.169147,8
1752703506.278036,7
1752703506.385067,8
1752703506.491596,8
1752703506.597898,8
1752703506.705430,8
1752703506.821988,8
1752703506.930297,10
1752703507.038143,10
1752703507.169700,9
1752703507.284561,10
1752703507.417448,11
1752703507.532558,11
1752703507.646571,11
1752703507.759879,11
1752703507.866787,13
1752703507.973210,18
1752703508.082145,19
1752703508.205588,19
1752703508.317995,18
1752703508.426327,18
1752703508.534035,20
1752703508.641415,18
1752703508.748780,17
1752703508.856001,16
1752703508.963390,14
1752703509.070823,14
1752703509.177869,17
1752703509.285058,15
1752703509.392282,17
1752703509.499404,18
1752703509.606828,18
1752703509.714378,17
1752703509.821509,18
1752703509.927253,18
1752703510.033233,18
1752703510.140786,19
1752703510.247776,18
1752703510.354691,18
1752703510.461601,18
1752703510.567444,18
1752703510.673941,18
1752703510.781188,18
1752703510.898467,16
1752703511.009786,15
1752703511.118573,15
1752703511.226926,15
1752703511.336210,14
1752703511.442473,13
1752703511.562523,13
1752703511.673388,13
1752703511.782421,13
1752703511.890797,13
1752703512.008656,12
1752703512.126281,12
1752703512.245381,13
1752703512.353090,13
1752703512.462338,13
1752703512.572781,13
1752703512.688336,13
1752703512.794518,14
1752703512.901315,14
1752703513.008320,19
1752703513.114524,19
1752703513.221009,18
1752703513.327314,18
1752703513.441881,18
1752703513.554762,18
1752703513.670846,18
1752703513.787140,19
1752703513.901300,18
1752703514.016498,15
1752703514.124320,14
1752703514.232616,14
1752703514.340248,13
1752703514.448667,13
1752703514.556499,14
1752703514.665698,13
1752703514.775159,14
1752703514.884486,16
1752703514.993098,17
1752703515.101963,15
1752703515.218381,16
1752703515.325636,16
1752703515.433246,17
1752703515.540894,16
1752703515.647949,17
1752703515.755049,16
1752703515.862205,17
1752703515.968811,16
1752703516.076053,16
1752703516.183926,17
1752703516.291991,17
1752703516.399194,16
1752703516.507250,17
1752703516.614350,17
1752703516.721195,17
1752703516.827483,14
1752703516.933666,13
1752703517.040921,11
1752703517.147545,12
1752703517.254163,12
1752703517.360870,12
1752703517.467339,12
1752703517.574803,13
1752703517.681789,13
