1752703595.983593,0
1752703596.091074,5
1752703596.198861,11
1752703596.305982,20
1752703596.420248,20
1752703596.528357,20
1752703596.634360,19
1752703596.740463,20
1752703596.860467,19
1752703596.970099,19
1752703597.077479,19
1752703597.189344,20
1752703597.296945,14
1752703597.405144,17
1752703597.519256,16
1752703597.658323,19
1752703597.853561,19
1752703597.965477,20
1752703598.078663,19
1752703598.186787,18
1752703598.301427,14
1752703598.413640,13
1752703598.522789,13
1752703598.639507,14
1752703598.749832,14
1752703598.857967,17
1752703598.965858,19
1752703599.072440,18
1752703599.189523,18
1752703599.304917,19
1752703599.416859,17
1752703599.526765,19
1752703599.637328,18
1752703599.744660,19
1752703599.852394,17
1752703599.959097,18
1752703600.065307,17
1752703600.172021,15
1752703600.278312,13
1752703600.384448,14
1752703600.491116,13
1752703600.597936,14
1752703600.705009,15
1752703600.812320,10
1752703600.920400,10
1752703601.026490,9
1752703601.133673,9
1752703601.240644,9
1752703601.346826,9
1752703601.453058,9
1752703601.561867,10
1752703601.679621,10
1752703601.789594,10
1752703601.900894,12
1752703602.019382,11
1752703602.126178,13
1752703602.232560,14
1752703602.340189,19
1752703602.446953,19
1752703602.553965,18
1752703602.661618,18
1752703602.769703,18
1752703602.877345,18
1752703602.985369,18
1752703603.094920,15
1752703603.201656,13
1752703603.313386,14
1752703603.434858,13
1752703603.546821,14
1752703603.655216,15
1752703603.764689,15
1752703603.877141,15
1752703603.983999,14
1752703604.091900,12
1752703604.197983,9
1752703604.314295,7
1752703604.431516,6
1752703604.548832,7
1752703604.658709,7
1752703604.767319,9
1752703604.877231,9
1752703604.988096,10
1752703605.096779,9
1752703605.205505,10
1752703605.325866,10
1752703605.438125,11
1752703605.548909,12
1752703605.658234,12
1752703605.768157,12
1752703605.878449,14
1752703605.987955,13
1752703606.097336,14
1752703606.207400,14
1752703606.317127,14
1752703606.427514,14
1752703606.536287,14
1752703606.645876,15
1752703606.756536,16
1752703606.865936,15
1752703606.976453,15
1752703607.082767,16
1752703607.198542,17
1752703607.309052,20
1752703607.419372,18
1752703607.528560,20
1752703607.638554,19
1752703607.748751,18
1752703607.858128,16
1752703607.967628,14
1752703608.074400,11
1752703608.181274,10
1752703608.287831,11
1752703608.400926,13
1752703608.516475,14
1752703608.632819,13
1752703608.748480,13
1752703608.862691,12
1752703608.976985,12
1752703609.084964,15
1752703609.193867,15
1752703609.301428,14
1752703609.408363,15
1752703609.516336,16
1752703609.624755,17
1752703609.731486,17
1752703609.838889,13
1752703609.947632,13
1752703610.056796,11
1752703610.176908,10
1752703610.287890,10
1752703610.398854,10
1752703610.508849,10
1752703610.620703,12
1752703610.731081,12
1752703610.842582,12
1752703610.954518,13
1752703611.065708,14
1752703611.177118,13
1752703611.286690,14
1752703611.396938,14
1752703611.508363,14
1752703611.618808,15
1752703611.728310,15
1752703611.838268,15
1752703611.948431,15
