1752528839.380561,0
1752528839.489936,7
1752528839.604570,15
1752528839.711009,19
1752528839.818712,18
1752528839.926684,20
1752528840.035874,18
1752528840.142480,19
1752528840.249228,19
1752528840.365820,20
1752528840.475789,20
1752528840.582392,19
1752528840.690300,19
1752528840.804843,18
1752528840.914794,19
1752528841.025315,18
1752528841.132573,20
1752528841.241432,17
1752528841.350012,18
1752528841.456013,18
1752528841.564392,20
1752528841.672703,19
1752528841.779957,20
1752528841.900702,19
1752528842.021167,19
1752528842.133412,19
1752528842.244502,14
1752528842.367457,18
1752528842.476157,19
1752528842.598016,20
1752528842.745800,19
1752528842.897170,19
1752528843.017178,19
1752528843.181713,20
1752528843.292674,20
1752528843.406104,19
1752528843.519381,20
1752528843.630458,20
1752528843.740233,19
1752528843.848650,20
1752528843.962463,20
1752528844.068453,19
1752528844.180521,18
1752528844.287914,20
1752528844.444367,18
1752528844.553950,20
1752528844.662704,19
1752528844.775858,19
1752528844.888344,20
1752528844.998022,20
1752528845.106366,18
1752528845.213666,20
1752528845.333199,19
1752528845.441566,18
1752528845.550288,18
1752528845.659049,19
1752528845.772886,18
1752528845.883073,19
1752528845.990731,19
1752528846.096850,18
1752528846.207613,20
1752528846.315230,19
1752528846.422597,20
1752528846.529123,20
1752528846.639831,19
1752528846.747228,19
1752528846.853711,19
1752528846.963312,19
1752528847.070521,20
1752528847.181883,20
1752528847.292645,20
1752528847.402141,19
1752528847.509948,20
1752528847.619386,20
1752528847.729433,18
1752528847.839237,18
1752528847.946608,19
1752528848.055312,19
1752528848.175627,19
1752528848.282625,19
1752528848.390041,18
1752528848.511107,18
1752528848.625008,16
1752528848.738678,13
1752528848.852911,11
1752528848.961116,11
1752528849.070646,11
1752528849.180737,9
1752528849.332560,17
1752528849.442954,19
1752528849.551866,19
1752528849.659433,19
1752528849.770250,19
1752528849.877663,20
1752528849.983901,20
1752528850.089730,19
1752528850.220255,18
1752528850.338951,18
1752528850.449104,20
1752528850.558881,20
1752528850.666078,19
1752528850.773519,19
1752528850.883091,19
1752528850.992213,20
1752528851.098780,20
1752528851.205661,19
1752528851.327249,19
1752528851.432966,20
1752528851.542086,20
1752528851.650545,19
1752528851.758299,20
1752528851.872340,20
1752528851.984466,19
1752528852.098405,18
1752528852.207884,18
1752528852.315907,16
1752528852.437513,13
1752528852.546625,14
1752528852.655604,11
1752528852.763977,11
1752528852.879068,12
1752528852.987397,13
1752528853.098118,17
1752528853.207258,19
1752528853.317437,19
1752528853.448377,20
1752528853.563832,19
1752528853.679337,18
1752528853.799561,20
1752528853.912330,20
1752528854.022795,19
1752528854.132186,18
1752528854.239007,17
1752528854.355229,19
1752528854.504208,20
1752528854.623909,18
1752528854.733748,19
1752528854.846705,20
1752528854.962160,18
1752528855.071848,19
1752528855.178908,20
1752528855.286859,20
1752528855.393572,20
1752528855.500363,20
1752528855.609093,19
1752528855.715715,19
1752528855.823574,20
1752528855.936538,20
1752528856.046907,19
1752528856.162859,20
1752528856.275363,19
1752528856.383531,19
1752528856.493488,19
1752528856.600680,19
1752528856.707775,19
1752528856.815144,18
1752528856.924615,20
1752528857.031433,19
1752528857.139062,19
1752528857.245421,19
1752528857.351617,19
1752528857.459248,18
1752528857.573286,20
1752528857.682473,19
1752528857.792576,20
1752528857.898870,19
1752528858.009027,20
1752528858.118927,19
1752528858.233660,20
1752528858.346067,18
1752528858.455042,19
1752528858.570270,20
1752528858.680956,19
1752528858.789833,20
1752528858.899772,20
1752528859.006947,20
1752528859.114593,18
1752528859.229069,19
1752528859.338149,16
1752528859.450131,12
1752528859.560796,13
1752528859.668908,14
1752528859.777879,14
1752528859.885444,14
1752528859.993803,15
1752528860.102261,16
1752528860.213676,17
1752528860.324426,18
1752528860.449512,18
1752528860.566348,20
1752528860.678758,19
1752528860.793388,20
1752528860.907084,20
1752528861.019578,20
1752528861.127942,19
1752528861.240317,18
1752528861.357300,19
1752528861.464544,19
1752528861.578099,20
1752528861.688447,19
1752528861.796794,19
1752528861.907088,19
1752528862.014446,20
1752528862.126094,19
1752528862.237854,19
1752528862.362883,18
1752528862.489037,19
1752528862.601998,19
1752528862.734181,20
1752528862.843168,19
1752528862.951144,18
1752528863.059778,15
1752528863.172322,12
1752528863.284470,10
1752528863.393128,12
1752528863.505026,14
1752528863.610989,16
