1752529051.165566,0
1752529051.272571,8
1752529051.379829,10
1752529051.487491,10
1752529051.595499,12
1752529051.701879,10
1752529051.809344,11
1752529051.915909,10
1752529052.025862,6
1752529052.132926,11
1752529052.241121,12
1752529052.364672,11
1752529052.484580,18
1752529052.590951,21
1752529052.713673,20
1752529052.841859,20
1752529052.953014,23
1752529053.067058,27
1752529053.178443,28
1752529053.286796,31
1752529053.396233,33
1752529053.506603,33
1752529053.623634,33
1752529053.733135,33
1752529053.839337,31
1752529053.965412,24
1752529054.078834,20
1752529054.195018,13
1752529054.302762,11
1752529054.410684,9
1752529054.525960,8
1752529054.646117,10
1752529054.759374,9
1752529054.870695,9
1752529054.981537,7
1752529055.089490,7
1752529055.199610,7
1752529055.309093,8
1752529055.418644,8
1752529055.527406,9
1752529055.642376,7
1752529055.755469,9
1752529055.877414,10
1752529055.996928,9
1752529056.114897,10
1752529056.229335,8
1752529056.341309,8
1752529056.453649,8
1752529056.563346,8
1752529056.678804,8
1752529056.788664,9
1752529056.897461,9
1752529057.009708,10
1752529057.117391,10
1752529057.226416,10
1752529057.340643,10
1752529057.449178,16
1752529057.595937,15
1752529057.744815,20
1752529057.892131,21
1752529058.021913,25
1752529058.149992,23
1752529058.275619,28
1752529058.394820,32
1752529058.504879,32
1752529058.618703,35
1752529058.729685,32
1752529058.841278,28
1752529058.952825,24
1752529059.070201,19
1752529059.197781,14
1752529059.308097,13
1752529059.419903,9
1752529059.530096,8
1752529059.638057,7
1752529059.749893,9
1752529059.863872,7
1752529059.970394,8
1752529060.078738,8
1752529060.185860,8
1752529060.305804,9
1752529060.420119,8
1752529060.535925,9
1752529060.645518,9
1752529060.768965,9
1752529060.879990,10
1752529060.999696,10
1752529061.131764,10
1752529061.253831,11
1752529061.370019,3
1752529061.486597,1
1752529061.594970,1
1752529061.707321,2
1752529061.815881,4
1752529061.922598,7
1752529062.032529,5
1752529062.158037,9
1752529062.270053,8
1752529062.381639,10
1752529062.499408,17
1752529062.608258,19
1752529062.718932,23
1752529062.829135,25
1752529062.942206,29
1752529063.055822,28
1752529063.174362,31
1752529063.294113,31
1752529063.400742,31
1752529063.517340,33
1752529063.631235,32
1752529063.746561,33
1752529063.937641,27
1752529064.072989,25
1752529064.279441,18
1752529064.397086,14
1752529064.513965,11
1752529064.627375,10
1752529064.735297,10
1752529064.918816,9
1752529065.932605,10
1752529066.047939,9
1752529066.155644,10
1752529066.263073,7
1752529066.376095,8
1752529066.485385,9
1752529066.596450,8
1752529066.710433,9
1752529066.820477,8
1752529066.926838,9
1752529067.034667,9
1752529067.140644,10
